X_AXIS,Y_AXIS,Z_AXIS
-343.87888804802674,168.4572780089976,-891.9294795000657
-352.7521960041736,166.1148268332421,-892.7384194165022
-351.9306084950921,183.91770943191077,-892.8009217978772
-356.4305202592787,171.30887944892734,-898.6964060936325
-357.2892048850792,148.77142374292933,-891.5416888080291
-357.29353772709453,171.63397862551622,-874.7510341472301
-360.00993196292285,162.80635402239272,-882.6871356372966
-363.6803618323265,137.86464164499068,-892.3077712303428
-363.5862053659016,133.8725965995372,-895.2599399935291
-360.26659623784656,174.36618476522722,-889.66323346857
-357.51536832480735,185.32711490939587,-893.8807974539619
-351.93874176164906,148.21133192165507,-876.000742773976
-339.0146796090373,122.46158227407012,-889.3093837545397
-344.8363037999109,121.89206328088403,-899.8816470175055
-345.7325816147452,152.9195974315611,-900.1416881811476
-344.98625492690195,173.06190836711525,-897.2720982056875
-345.086761344378,155.33510532850636,-890.9008079944589
-341.8978614000748,141.54659881134498,-904.4620211727149
-350.9776172904685,140.40139802841898,-909.2251520380908
-355.7240220542039,173.26548103523086,-899.7248874994763
-352.55724543504607,169.5981909124446,-895.8138701661849
-352.0301725768101,141.4981080567996,-892.596863664895
-341.3562494375654,136.87275777547737,-907.9222518433895
-348.2804671741385,145.83555548280137,-907.7253752301431
-338.93226955225083,176.11888326869317,-905.9527451992263
-339.86292241992066,159.1820312890902,-893.6916585161539
-344.9268651158735,135.18579204438942,-890.1219748588368
-350.50339269894516,126.89244871906259,-907.258017994857
-349.6278748819295,157.44625844341817,-910.1099211699301
-347.3159918898343,174.30617642942977,-906.1091449872304
-347.1322909816644,156.25042879056002,-895.8210842708705
-358.8727212589642,134.8428046990752,-896.2146291765638
-355.7038547346385,125.38125529880296,-899.5429192578746
-352.56332601552,124.49964097713885,-901.3103927601295
-349.60368286997885,145.8713183341852,-891.1992946468055
-350.41485350472533,144.5472260371378,-895.6664494392209
-353.7443153142204,110.6401429576525,-897.235724876817
-354.3871787101095,102.79421952620987,-906.6698635116143
-349.9498618785427,135.53252901768408,-900.8155843642721
-351.64032160929196,150.7730472231118,-904.4634195380903
-338.210005435132,129.20565412303088,-911.788484442707
-332.46095817732623,108.06795484107955,-901.5487131164618
-343.95651388903815,117.25832364763139,-910.3943123999895
-333.2901798264296,135.73901669512185,-907.6869395577592
-331.831820573382,124.92370655890026,-903.5545411488217
-331.74886959870224,106.94545159801417,-906.5168147267801
-336.5090710393239,98.09147876012283,-894.2220669380878
-342.6783559084667,95.81940662480287,-899.5049520908541
-328.7843096263776,82.82811076809779,-902.0814538062875
-334.512792574126,84.27259480441639,-886.5494327221155
-345.22967573686145,84.24852714372221,-883.234808019897
-347.1017324690347,98.03118549995766,-891.082839800587
-330.5918890641286,101.25737512500588,-897.6842860973429
-334.4115884882329,106.62984031681864,-901.3997709310233
-330.1932458461784,117.09102557691557,-902.2247010914695
-347.0477643734186,130.05432796416093,-904.2094543441133
-349.6568688405926,143.08708465478796,-909.4422325646943
-341.59423896619506,151.53426608943624,-912.6770362402459
-338.7793932553562,159.48827519133167,-909.1958386251248
-343.81542926270276,153.8400524015226,-905.4051251895313
-346.4274343232305,136.08930953842113,-899.8486356289577
-346.41177930732437,124.52420424618767,-898.7795542544371
-345.2672458212434,127.01697996076338,-906.4943482415189
-337.33141171338235,140.71666762248367,-902.8833720937567
-330.21772477980704,141.98067889514337,-892.963364606072
