X_AXIS,Y_AXIS,Z_AXIS
827.3640399166726,382.6600790942323,-362.91315746965057
739.1525413867238,680.5265359755454,-405.2498794237177
760.6454149033193,874.5168769110578,-375.5208866323918
816.7764028623133,389.5944675099397,-150.6187683056012
745.4470850458791,549.2984296003668,-88.9861852466607
797.8600695621686,436.61611481759024,-85.08016214781385
871.7310923885268,378.01671521159403,-87.95273908279933
897.4991768982345,353.4443663300339,31.62697559459996
947.4038425574774,507.5970256621061,53.32678307621624
1092.4133145854917,393.11795040772046,-40.20209251742051
1078.8994563208928,443.89651485825806,21.731735544393334
1058.1364469389416,269.2628437213631,15.100428570853959
1062.3349520770234,772.0256781258944,-52.930870305838134
1025.162890112115,713.6324056598402,60.29697063642079
1051.7661053634326,301.07591965624545,99.48697815513702
959.2029689323748,641.1068983448276,-84.61580141570552
959.0110167621306,432.0981436673697,-222.8132645864623
875.1165976857612,316.8611188499523,-192.94224906317322
942.6632630447561,392.4462707441168,-209.3224607977656
1001.0070699539342,311.6032457186004,-184.48851548205383
964.1840365187652,122.88507572431205,-33.311743418711636
1012.9581332028903,102.32518593064717,51.351918585575454
993.4805587512903,384.9960462315388,111.49313566241689
1053.8360341181526,274.52185800824776,69.12757912939212
1034.2176035482357,-126.54765374920622,-19.635414387372286
984.2559000871817,182.89810278416778,-99.66367887293383
1011.0113676340317,631.7497860059015,-170.10167284730656
919.5225492389781,680.7102241653972,-127.35263530265136
845.4923360885732,625.2601837908472,-117.35903906087503
749.4322451873323,677.8347409847397,173.6822565715574
730.0570627836181,629.7197670770948,227.18876075711032
774.0785310803901,543.5819730325417,74.27979802324106
844.512337048582,591.8808137722004,-49.70557752827756
968.1656790867763,540.6106580629788,-40.824604059317245
945.9342199197047,547.7838863081606,-205.3090298981897
826.1471059618589,748.495424772515,-176.0928766795278
706.271502585963,475.76330366407115,-179.06472029440727
611.5572469314112,461.61651414617785,-40.841296994062944
749.1552171209821,521.5652825434975,-53.53517677151771
789.855418957076,661.8854867003856,-46.219433430500125
819.1001597718104,593.495924558342,-64.92397063455043
905.7793061055738,621.0488960554289,20.893341306818026
851.0004681893818,625.0736161695776,113.86300556501884
777.4888085890728,511.8176352163319,102.94914659317215
763.2377508933783,474.7416249947658,-49.60734366219892
757.8934945321175,616.7025445498634,-68.60624956984387
687.4694902671131,551.4964668644446,-149.43752864749922
728.154495714897,622.8698170605111,-72.88732570898067
843.8507261830676,555.8253321485307,-47.4137013952807
836.5973898692973,546.8518245273226,-92.41355217924796
859.7588654468972,594.8031611152162,-211.43236963672095
838.1425314803043,579.0189656178571,-37.51312574484536
882.7337532113776,617.2271667427664,-88.11844762842661
899.2728757508135,643.4959946511354,-5.999575111156026
847.7881246279516,659.4100348529739,54.83258877474226
802.5573063811729,619.0789279198904,-27.68459859237957
784.7411646842129,564.0999406443767,55.84940489275724
818.0545923778923,605.0609946601896,-117.33975141820449
847.8568355934835,548.175847895648,-287.4900533669948
808.1069632123551,536.1835591901615,-208.28667259270512
831.0926924531251,679.9427108987967,-146.18642265932226
816.4697594815345,603.7667619268228,-32.3860168357724
855.4196383464624,588.6706492272805,51.6893997282135
879.6312614542743,536.8994191299687,-84.97816342101713
841.4132179348261,519.6389604103224,-70.77258736929478
834.862764951532,543.7889018333459,-141.7149087570505
836.8232778366771,485.9245358805286,-57.297686665537384
842.298126583781,538.9257839603945,-119.81331004444236
824.7050705102266,535.069672910431,-136.59944609266583
847.3082016681774,544.7819167821078,-211.4381705596136
866.9373680055953,558.9772801975323,-236.59283815429288
845.8217407167068,537.2945471125385,-97.93272111626823
859.2260174585899,538.1677715024242,-160.88935515300992
854.088969671411,567.6201405851548,-182.37796991976182
839.3120738961029,557.672364278721,-62.38524515913194
804.1777429350482,563.6180348237413,-27.97036620981631
798.5185417979689,552.0172640781532,-17.19110846515651
794.6723575731065,574.8607944527548,-54.12904244788337
819.9576984756369,577.461883633507,-56.59975095797662
822.5766864780894,593.3687851775044,-34.46024363129154
816.784005212187,592.1757698050242,-55.240376060015365
806.4120988453296,578.0221497229688,-98.10149282911078
815.1139627273969,571.1017881432915,-88.66058706705745
799.361969211395,563.932537942881,-87.22973798601384
816.5542663374098,577.3740516350488,-113.91787794273333
844.254852280777,595.0897223464456,-76.70107057922367
844.0821246322118,592.3891900648134,-40.564303633330084
815.0960760260134,589.8139877496947,-16.425278932539342
814.1340825050828,550.0684173635528,-62.80909189637893
819.6824002021449,581.9450803740592,-111.84210831679955
805.9800686780975,613.1089179864033,-112.720752982613
807.2702794563628,558.7156170700929,-139.71070321503967
836.3499104956746,536.8593129269293,-102.73879016038471
795.4054372718091,550.4895455581782,-92.65080547354239
809.756100786002,596.6333729799469,-90.30648622030239
823.6387065920583,567.7691715803941,-89.20826034940842
829.0674832080156,543.4077578089956,-110.990122489302
829.040828282096,529.0481454326498,-127.16108734239259
817.7426466093585,531.4501550230136,-127.74073372591744
807.8482462628956,571.0318773633004,-150.83950577075493
813.5289335973127,556.2165724736597,-47.37009590493014
857.9945962283897,571.9177982496302,-55.587400346688995
842.6702051829321,542.8734390821365,-60.86207917078088
844.526478509099,588.266863025183,-26.625211505708187
833.0737735463103,593.5990224511067,-63.14420131942389
823.9561985609315,583.7701018924179,-46.81384457962699
818.6456214033233,575.9512209973278,-28.704325989657793
817.3887837521476,582.4688824957173,-43.63792773576758
813.0915085524995,582.3702746661502,-57.455247786437226
812.3737460120531,581.5565154473248,-56.52145359421959
810.907387059666,580.9595339064361,-64.15063851984766
815.469476745775,597.0976366737187,-56.77499035192589
806.1775479460955,587.5111563976944,-50.971228837029095
808.7034405101706,595.3314198052576,-56.03347234614729
809.8563319078463,587.2931293173577,-51.218655183267195
814.7317485471832,594.6551305853936,-51.34757511460176
815.691672805482,589.3711414241304,-57.27384575795331
809.8228691379727,594.1763909114994,-60.84504723074873
811.1469831708879,587.0327470096936,-57.42513024727137
809.6188400211389,587.4124564536012,-61.70762737972912
808.6571592643377,586.8601480175108,-62.33156482514828
810.0203747364601,591.12599073915,-51.056837059674656
809.4357090784157,587.9846112786611,-60.837985556482415
812.7289386481118,590.2049016793543,-65.40803424017606
805.8860952254008,586.250110241189,-57.97097259664879
806.5482564458193,592.7760415032914,-59.293769639085056
808.8673832364085,594.5076499152469,-70.57210323392515
813.4158800289445,586.2250398984016,-60.789570753897095
822.1291173832282,576.3132750290029,-40.73882432755402
824.9808875579062,579.4433244347977,-61.026892064207416
819.9863599308262,574.3683544429083,-60.1909641298236
816.0915022528525,566.3104813477862,-42.65733817318299
824.9662319099925,588.5064159411543,-38.55198211048537
821.0130028897023,576.6670902606613,-35.65730038003254
814.0962277251007,579.9163167866899,-80.84965071722516
810.8207230097036,610.0668825123015,-27.775796530697487
800.3264083746682,578.8108405310891,-1.941642174228107
810.773251841878,611.777139024487,-22.929884645913795
817.6089320227123,617.3026271989029,-39.01826659176091
818.8442392652111,603.0451847350904,-28.982133807255487
820.1795663563587,590.9026934442408,-68.60106578032136
819.6900832643731,598.0611298594055,-96.27861335805758
812.2437476711098,566.5564913084338,11.944726481801787
825.7235841258738,566.3652958432266,11.270555566905795
815.8773535187754,566.7059524066091,-44.50001744335952
796.5971064330847,590.1791128171002,-74.92404023948816
803.6473187425134,602.9175565740662,-78.93649145788055
810.1563466763421,584.7151959628021,-70.30350021548394
810.179489796357,576.9010200453348,-41.931009764604035
818.6393542262406,580.8791791276844,-47.42044819849568
813.0277114297827,589.8030356129806,-56.323928294861865
813.7221292245013,585.976816993527,-64.76177102034715
815.8598497115569,579.6566384343006,-48.11276034239532
821.8841165482149,584.3081467086894,-38.24651761965233
816.29700891442,583.557020876279,-41.09892560506436
814.703607769243,587.1766023748678,-38.457073971665956
817.2075868363961,583.8414233995262,-47.2715825737219
821.2196566653436,588.217364752988,-47.34052488871619
816.3370942557362,577.9000862387636,-38.830855027783485
820.6955663022479,576.9075243175021,-43.13009304674858
824.0831682561937,582.6699054882225,-48.47877415508147
820.9430844345019,586.3476809381684,-38.74199552583975
815.8684249791775,584.270003439502,-37.423394436757754
809.3565324955763,592.8572153978293,-40.340019846806946
807.8420818932811,587.00136805623,-38.44643300412736
815.1740411255728,585.0558852404306,-37.87192220608139
817.8452697892973,583.2273480225275,-31.95415699532488
816.8757891341367,587.7200774960096,-47.46808534494061
814.5717179889036,588.5876291225252,-42.31081646813144
814.4669677935964,587.3489491966781,-33.947934704581655
812.3912677426952,586.6049505003011,-38.36391880852714
810.4084119874152,587.908628899662,-40.61180130488824
820.4220253820514,589.14076998704,-41.22343739050288
813.4451312396812,586.1838964185142,-30.87306913252377
812.901151079688,583.9226999923188,-31.594724645215454
814.688576357639,584.7243758764296,-41.4830399312797
814.6703753800572,587.5230816149306,-33.88042110303172
813.4316928043809,595.7216481395362,-33.70916652469867
813.178724052202,592.2806724168264,-37.81258524192562
814.0594819698669,588.8014665855032,-34.07590364297415
814.3894814828238,585.0633624438984,-36.806453918048
813.3080259288547,593.018989681967,-39.82167023221842
811.8485775122175,589.1825608495878,-28.232985511453073
813.020966122417,588.585706873406,-32.116572349305464
811.921497274828,588.7437842393985,-38.59273281758119
813.3816605094296,588.4222899153414,-39.08985241560362
810.0481408525426,588.0715593687687,-32.04729804142838
808.6025117337961,588.0318729643593,-31.858684420096438
814.353659518996,591.9979907000885,-37.94978921032164
811.6798765536462,585.4564158665754,-26.83866513135843
813.7381452807311,588.2570270075624,-32.66874357220886
813.055567874868,592.1948408712816,-34.792538528078516
813.1707495554612,597.0037816265755,-25.895222822666632
811.7098349286592,595.8361274874195,-29.750311242619166
810.2661981635306,590.1830781812461,-32.25167968515514
811.1754168927935,589.1504912663416,-37.69451027679971
810.9935862238938,590.1756934114924,-32.04330088855998
807.568466928042,592.1649229881837,-28.332924398260925
813.2922278173446,591.0784114592865,-28.307131009330504
813.9948323394487,592.7057256365612,-32.510546146377294
809.9642231222907,593.4456019181873,-34.846238925227226
807.2227622229505,590.5498771412717,-27.575987699002916
810.4809003843998,587.8871664993759,-31.198830260382376
816.2148044197903,594.8376198783163,-34.7453338916274
814.9914986690615,587.0973579145203,-28.835322922984318
813.3405848104528,585.8024821050452,-33.27544061453373
805.7296110949036,590.1115022117472,-35.74430066122975
807.2506002919955,591.6745747783945,-26.84328218610448
814.6924625366852,592.9203375986637,-30.477041689530285
813.8779743410213,592.2943379774497,-27.332469758564187
810.9014802401663,590.9821215868185,-23.717865879484673
809.2791764717439,593.3191260205114,-31.631737320634652
806.1183813408201,590.4111727577227,-32.29621021673239
810.2242329953884,591.3306801993957,-29.450773694720617
815.2515249349156,591.1758835805173,-27.55899334978151
812.3641430742955,593.3982731319579,-26.576179882154083
810.6936799598848,591.0477056488537,-31.25644941942575
804.4189442857408,590.0684733279819,-29.43871396641032
808.9577613567935,595.6462689453522,-37.77506591569932
811.7193975261108,591.5046576522661,-26.668098008420756
808.4882512328945,589.3946985304688,-28.762441888159323
809.5524940024198,588.0488632376262,-31.56139623820607
808.4193147338219,587.8806250976361,-30.596917070960348
813.2334042375372,598.3301439676362,-29.338793756062287
813.6344437026194,600.2054061430114,-33.14782558070217
812.2131832602598,592.4520603877768,-27.278418346314215
812.0210469927334,589.5870515013887,-27.457171793196913
810.9408604348963,595.9528795236301,-28.8270053410576
814.0810251168806,596.2724905935343,-30.79161542295963
818.9697019784334,590.3951222288724,-28.443531264538905
815.1869042841389,582.9360402411088,-24.7879991947195
812.1214210485748,581.7458845547749,-30.11036514945953
813.5042175516073,581.3236756416476,-30.445711506758343
814.3408004909915,588.838049793773,-30.05554789772293
810.789281004984,590.0056569159954,-29.07874215284013
804.999715100067,587.663428248838,-26.7203995280223
813.2666265898096,589.4217250648552,-33.65267376856227
809.6608821975489,590.2212442206808,-36.79455255058104
811.8930065019679,596.6855235452813,-25.633851124044277
815.0518500483973,592.8858080534037,-24.23213130620127
810.3410176300018,590.2716722492536,-24.015420192702848
812.0773178704267,589.5125151652628,-28.24609475463156
813.6720641435536,590.1624032961223,-37.408480310238275
812.2361093031207,589.8976584786251,-32.09009805430036
813.0572400576411,590.151698156689,-31.154583197169273
812.1277526178909,590.8964902285535,-31.315362178034924
811.8817778958954,590.5119902154424,-30.152566066626893
812.3621523323098,587.7561364332873,-34.67424214876415
817.2611891980896,585.6255821433634,-34.78591108505821
818.087537666631,589.3263163439093,-35.14507536478432
810.7962078169434,579.650452344282,-29.928833904644552
814.1544611891173,586.4170682853686,-33.70367807246892
813.8902919801512,584.6030224010574,-41.56606013512463
814.9110896845509,588.3113618022162,-32.71149592382242
816.6916301997617,589.7265350916394,-33.09584171793368
815.335601478514,585.8938001020191,-36.22500455556482
810.9270999479231,590.1172370184422,-35.73989432754905
